Tract,Income,Population,Population Density,Unemployment (%),Under 18 Population,Under 5 Population,Non-White (%),School Enrollment,Non-Hispanic and Non-Black (%),Highschool Graduate (%),Poverty Rate (%),Owner Occupied,Renter Occupied,Owner Occupied (%),Renter Occupied (%),65 years and over,Under 18 (%),Under 5 (%),65 years and over (%),School Enrollment (%)
323200,60921,5727,7043.3748883104845,9.9,1559,528,10.598917408765498,1158,20.299999999999997,33.8,20.1,1027,557,64.83585858585859,35.16414141414141,573,0.27221931203073163,0.09219486642221059,0.1000523834468308,0.20220010476689365
323300,36154,3310,6543.751979447906,5.7,993,317,9.939577039274925,672,16.300000000000004,31.0,35.6,338,768,30.560578661844485,69.43942133815551,372,0.3,0.09577039274924472,0.11238670694864049,0.2030211480362538
323400,47818,8636,11243.875642172943,13.1,2863,832,7.746641963872163,2170,9.6,37.2,22.0,1191,1046,53.240947697809574,46.75905230219043,681,0.33151922186197313,0.09634089856415007,0.07885595182955071,0.25127373784159335
323500,31159,5671,5497.213388280872,11.7,2006,664,17.880444366073004,1365,10.500000000000004,29.5,33.5,396,1468,21.24463519313305,78.75536480686695,263,0.35372950096984657,0.1170869335214248,0.046376300476106504,0.24069828954329042
323600,50638,8547,4315.049431905264,12.2,2081,431,17.526617526617528,1686,37.4,35.6,14.3,1803,1516,54.323591443205785,45.676408556794215,1150,0.24347724347724348,0.050427050427050424,0.13455013455013454,0.19726219726219726
323701,54837,4934,5516.907023,4.5,1205,392,12.829347385488449,784,37.6,33.6,11.6,620,1234,33.441208198489754,66.55879180151025,812,0.244223753546818,0.07944872314552087,0.16457235508715037,0.15889744629104174
323702,50980,3183,7780.0319284395455,4.9,815,257,7.414388941250392,567,44.1,44.2,7.8,601,502,54.48776065276518,45.51223934723481,305,0.256047753691486,0.08074143889412504,0.09582155199497329,0.17813383600377003
323801,62331,3820,7409.359788797713,10.8,1107,298,3.481675392670157,832,22.5,33.8,10.1,979,195,83.39011925,16.609880749574106,539,0.28979057591623036,0.07801047120418848,0.14109947643979057,0.21780104712041884
323802,50250,5018,5388.998985104791,7.8,1705,422,13.770426464726985,1172,20.90000000000001,33.2,20.6,1054,539,66.16446955430007,33.83553044569994,488,0.33977680350737344,0.0840972499003587,0.09724990035870865,0.23355918692706257
323900,32500,3952,3605.738225094592,17.6,1098,380,12.322874493927126,735,35.0,41.7,27.6,457,1001,31.344307270233195,68.65569273,529,0.277834008097166,0.09615384615384616,0.13385627530364372,0.18598178137651822
324000,74960,5453,1770.0224283849293,10.9,1269,324,11.076471666972308,1142,50.0,36.1,13.6,1247,596,67.66142159522518,32.33857840477483,887,0.23271593618191821,0.059416834769851455,0.16266275444709336,0.20942600403447645
324100,41950,5463,619.6604833,15.6,1913,747,9.097565440234304,1198,7.8,30.4,22.9,651,891,42.217898832684824,57.78210116731517,331,0.3501738971261212,0.13673805601317957,0.060589419732747576,0.2192934285191287
324200,24880,1087,386.7892853320244,9.0,280,116,29.80680772769089,161,3.799999999999997,35.4,25.7,212,169,55.643044619422575,44.35695538057743,142,0.2575896964121435,0.10671573137074516,0.13063477460901565,0.14811407543698252
330100,59547,9589,9654.398548207208,6.6,2959,744,61.75826468,2297,1.5,38.9,14.5,1532,945,61.8490109,38.1509891,950,0.3085827510689331,0.07758890395244551,0.09907185316508499,0.23954531233705287
330200,50448,4438,2586.515640729434,4.0,1129,313,43.15006759801712,858,3.1000000000000014,38.1,15.5,680,621,52.267486548808606,47.732513451191394,492,0.254393871113114,0.07052726453357368,0.11086074808472285,0.19333032897701669
330301,62889,8737,7099.376771333406,3.4,2423,558,42.77211857617031,2081,5.699999999999996,29.6,8.7,1950,294,86.89839572192514,13.101604278074866,374,0.2773263133798787,0.06386631566899394,0.04280645530502461,0.23818244248597917
330302,54671,6540,2809.379922632873,7.9,1910,340,51.60550458715596,1538,4.699999999999996,35.3,17.0,1191,564,67.86324786324786,32.136752136752136,913,0.29204892966360857,0.05198776758409786,0.13960244648318043,0.23516819571865444
330303,46825,4231,2053.47886311666,4.6,992,394,45.02481682817301,602,16.699999999999996,27.2,17.3,620,1010,38.036809815950924,61.963190184049076,347,0.23445993854880642,0.09312219333490901,0.08201370834318128,0.14228314819191681
330400,43096,4863,2880.268210007125,8.9,1357,374,43.162656796216325,988,5.5,37.2,20.5,804,715,52.92955892034234,47.07044107965767,555,0.2790458564672013,0.07690725889368702,0.11412708204811844,0.2031667694838577
330500,51437,4982,4721.319577321126,8.4,1381,344,45.644319550381375,969,5.300000000000004,34.2,17.9,825,512,61.70531039640987,38.29468960359013,551,0.2771979124849458,0.06904857486953031,0.11059815335206745,0.19450020072260135
330600,55208,7239,5057.877733689203,4.6,1881,417,57.16259152,1594,2.5,37.6,21.0,1597,580,73.35783188,26.64216812,962,0.25984251968503935,0.057604641525072525,0.1328912833264263,0.220196159690565
330700,48750,9966,4146.799603652672,4.1,3559,810,42.52458358418623,2474,6.5,27.3,20.7,1591,913,63.53833865814696,36.46166134185304,580,0.35711418824001606,0.08127633955448525,0.05819787276740919,0.24824402970098333
330800,79807,13816,1126.107672203114,7.0,4330,1533,68.81152287203243,2836,6.300000000000004,20.8,11.6,3537,1100,76.27776579685141,23.722234203148588,735,0.3134047481181239,0.11095830920671686,0.05319918934568616,0.20526925303995366
330900,60634,13284,3437.4604173062507,9.5,4135,1321,58.536585365853654,2754,8.300000000000004,22.7,18.8,2542,1768,58.97911832946636,41.02088167053364,554,0.31127672387834987,0.09944293887383318,0.04170430593194821,0.2073170731707317
331100,26903,4295,3443.3897016200763,11.0,1170,273,68.54481955762515,911,3.1000000000000014,32.8,40.9,656,878,42.76401564537158,57.23598435462842,467,0.2724097788125728,0.06356228172293364,0.10873108265424913,0.2121071012805588
331200,26130,3637,2657.0125495202906,5.1,1474,496,94.41847676656585,1018,3.299999999999997,28.3,52.8,438,990,30.672268907563023,69.32773109243698,517,0.4052790761616717,0.13637613417651911,0.14215012372834754,0.27990101732196865
331300,42250,5220,2969.8312491704314,10.0,970,243,81.64750957854406,829,2.200000000000003,36.4,16.9,1132,569,66.54908877131099,33.45091122868901,929,0.18582375478927204,0.04655172413793104,0.17796934865900382,0.15881226053639846
331400,13886,2414,3956.4092660724286,45.7,728,140,100.0,508,12.700000000000005,46.5,62.8,38,1109,3.3129904097646032,96.6870095902354,325,0.3015741507870754,0.0579950289975145,0.13463131731565867,0.2104391052195526
331500,57721,10258,2850.3500354883304,10.4,2657,371,87.36595827646715,2337,5.299999999999997,34.3,9.5,2130,873,70.92907092907093,29.07092907092907,1281,0.2590173523103919,0.03616689413140963,0.12487814388769741,0.22782218756092806
331601,35962,6762,5665.361113996528,15.5,1359,117,91.62969535640345,1317,3.200000000000003,38.0,22.2,1677,803,67.62096774193549,32.37903225806452,1036,0.20097604259094942,0.01730257320319432,0.15320910973084886,0.1947648624667258
331602,37347,1946,842.7250420010956,7.4,557,124,84.99486125385405,435,8.099999999999994,37.3,20.8,184,480,27.710843373493976,72.28915662650603,114,0.28622816032887977,0.06372045220966084,0.05858170606372045,0.223535457348407
331700,31169,4933,2486.0287727960813,15.7,1795,706,85.32333266,1074,1.7000000000000028,27.3,28.6,827,653,55.87837837837838,44.12162162162162,757,0.36387593756334885,0.14311777822825866,0.15345631461585243,0.2177174133387391
331800,36250,3985,4428.897033873188,19.6,1223,280,82.38393977415306,1003,4.299999999999997,37.3,32.4,537,635,45.81911262798635,54.18088737201365,554,0.306900878293601,0.07026348808030113,0.13902132998745295,0.251693851944793
331900,51021,3899,6005.945001372741,7.8,922,163,76.66068222621185,831,1.2000000000000028,31.2,17.2,944,255,78.73227689741451,21.267723102585485,717,0.23647088997178764,0.04180559117722493,0.18389330597589126,0.2131315721979995
332000,29441,6785,7950.398409931567,21.7,2729,816,75.81429624170966,1842,1.2999999999999972,43.2,41.1,849,1161,42.23880597014925,57.76119402985075,879,0.40221075902726605,0.12026529108327193,0.12955047899778924,0.27148120854826824
332100,39053,3588,8649.322080816011,11.8,1175,334,43.31103678929766,854,-0.1,35.3,27.9,534,415,56.26975763962066,43.73024236037934,322,0.32748049052396877,0.09308807134894091,0.08974358974358974,0.23801560758082496
332200,45786,4892,4461.345664986429,9.9,1356,337,64.90188062142273,993,-0.2,29.0,21.1,933,442,67.85454545454546,32.14545454545454,625,0.27718724448078497,0.06888798037612429,0.1277596075224857,0.20298446443172527
332300,36188,3165,6991.825028,11.0,685,228,73.45971563981043,504,0.7000000000000028,36.6,26.7,579,388,59.87590486039297,40.12409513960703,492,0.21642969984202212,0.07203791469194312,0.15545023696682464,0.15924170616113745
332400,35875,4115,2903.1331649495874,15.8,831,207,83.91251518833536,722,5.5,44.5,21.5,906,513,63.84778013,36.15221987,789,0.2019441069258809,0.05030376670716889,0.19173754556500608,0.17545565006075334
332500,42146,2949,3901.681654958883,9.5,569,137,49.94913530010173,448,5.700000000000003,34.0,17.4,870,171,83.57348703,16.42651296829971,547,0.19294676161410648,0.04645642590708715,0.1854866056290268,0.1519159036961682
332600,39761,7359,5759.545750520036,5.4,2291,775,48.94686778,1639,4.599999999999994,32.9,15.6,1125,1011,52.66853933,47.331460674157306,988,0.3113194727544503,0.10531322190515016,0.13425737192553336,0.2227204783258595
332700,48750,2555,2614.125394,3.7,626,184,13.972602739726028,508,3.1999999999999944,25.9,22.8,444,306,59.2,40.8,238,0.24500978473581214,0.07201565557729941,0.09315068493150686,0.19882583170254403
332800,33326,5011,6624.821328463007,10.8,1564,541,24.366393933346636,954,4.1,25.9,30.6,384,1089,26.069246435845212,73.93075356415478,473,0.31211335062861706,0.10796248253841549,0.0943923368589104,0.1903811614448214
332900,43327,5422,7608.033347388083,4.2,2024,652,19.549981556621173,1294,5.5,30.4,31.2,596,821,42.06069160197601,57.93930839802399,465,0.3732939874585024,0.12025082995204721,0.08576171154555515,0.2386573220213943
333000,59057,4027,6830.229269747878,4.6,1157,321,29.550533896200648,890,7.999999999999997,23.1,15.2,827,213,79.51923076923076,20.48076923076923,266,0.2873106530916315,0.07971194437546561,0.06605413459150733,0.22100819468587038
333100,46494,4374,9083.925188580231,7.0,1136,307,45.15317786922725,889,32.099999999999994,26.7,21.2,615,724,45.92979835698282,54.07020164301718,376,0.2597165066300869,0.07018747142203932,0.08596250571559214,0.20324645633287608
333201,43189,4691,10619.318616435216,6.4,1106,396,58.62289491,690,8.100000000000005,32.5,16.8,514,1319,28.041462084015272,71.95853791598472,237,0.23577062460029843,0.084416968663398,0.05052227670006395,0.14709017267107227
333202,33591,5949,6886.472751897716,7.2,1769,606,63.20389981509498,1235,6.399999999999999,41.3,24.3,373,1785,17.284522706209454,82.71547729379056,467,0.2973609009917633,0.10186585980837115,0.07850058833417381,0.20759791561606994
333300,38836,10222,3828.2444101260257,3.6,2953,936,26.716885149677168,2170,8.9,32.8,30.0,782,2260,25.706771860618016,74.29322813938198,571,0.2888867149285854,0.09156720798278223,0.05585990999804344,0.21228722363529642
333500,39436,6236,8535.750725100457,4.3,2065,689,44.83643361128929,1519,6.4999999999999964,29.6,25.0,630,1429,30.59737737,69.40262263,457,0.33114175753688263,0.11048749198203976,0.0732841565105837,0.24358563181526618
333600,70609,4452,3141.7804317981304,5.0,1314,216,51.41509433962265,1168,17.400000000000006,24.9,8.1,907,276,76.66948436179204,23.330515638207945,440,0.29514824797843664,0.04851752021563342,0.09883198562443846,0.26235399820305483
333700,48375,3565,1030.930973114739,7.7,1131,265,28.863955119214584,895,12.699999999999994,29.7,25.1,717,273,72.42424242424242,27.575757575757574,216,0.31725105189340813,0.07433380084151472,0.0605890603085554,0.25105189340813466
333800,55572,11520,3421.7253647029497,3.6,3454,864,32.88194444444444,2651,6.600000000000003,32.8,11.2,1799,1366,56.84044233807267,43.15955766192733,854,0.2998263888888889,0.075,0.07413194444444444,0.23012152777777778
333901,80987,10209,5458.496759923421,4.6,3070,641,45.96924282495837,2682,29.6,28.6,7.7,2348,262,89.96168582375479,10.038314176245212,569,0.30071505534332454,0.06278773631109805,0.05573513566460966,0.26270937408169265
333902,53442,9431,5704.385930805365,7.7,2366,746,30.505778814547767,1636,21.4,27.8,12.4,1449,1708,45.89800443,54.10199557,728,0.2508747746792493,0.0791008376630262,0.07719223836284593,0.17347046972749444
334001,43856,3746,7204.241361902095,5.8,1176,390,62.52002135611319,773,27.700000000000003,33.1,13.2,384,912,29.629629629629623,70.37037037037037,350,0.3139348638547784,0.10411105178857448,0.09343299519487454,0.20635344367325148
334002,58935,2338,4563.802164095255,9.8,314,101,46.49272882805817,213,24.1,17.5,8.6,69,1045,6.193895870736086,93.80610412926391,64,0.1343028229255774,0.043199315654405476,0.02737382378100941,0.09110350727117195
334003,57049,6478,6053.299468147278,7.7,1305,371,37.09478234022846,1054,27.4,40.4,9.7,1223,1149,51.55986509274874,48.44013490725126,793,0.20145106514356284,0.05727076258104353,0.12241432540907687,0.16270453843778945
334100,58527,14703,1364.5875705998656,7.0,3811,629,68.43501326259947,2989,19.799999999999997,12.8,12.7,2510,3251,43.56882485679569,56.43117514320431,1178,0.2591988029653812,0.04278038495545127,0.08011970346187852,0.20329184520165952
340100,47311,6957,2133.5486133872514,2.4,2017,560,36.265631737818026,1419,41.5,27.9,13.7,902,1706,34.58588957055215,65.41411042944786,449,0.28992381773753056,0.08049446600546213,0.0645393129222366,0.20396722725312635
340201,113333,1546,220.04666240064412,2.4,348,108,33.76455368693402,225,73.9,11.7,5.1,519,87,85.64356435643565,14.356435643564357,289,0.22509702457956016,0.06985769728331177,0.1869340232858991,0.14553686934023286
340202,147700,5356,1622.505363053492,4.8,1424,214,30.227781926811055,1246,81.9,8.4,2.3,1491,249,85.68965517,14.310344827586208,429,0.2658700522778193,0.039955190440627335,0.08009708737864078,0.23263629574309186
340203,126392,3989,883.8302630767196,6.0,744,77,25.269491100526448,706,90.2,12.0,4.8,1084,525,67.37103791174643,32.62896208825357,663,0.1865129105038857,0.019303083479568814,0.16620706944096264,0.17698671346202055
340301,189491,3878,2787.282519379504,4.2,860,176,25.915420319752453,752,87.8,5.1,1.3,1339,54,96.12347451543432,3.876525484565686,721,0.221763795771016,0.04538421866941723,0.18592057761732853,0.19391438886023724
340302,113737,6728,5035.460822042018,7.2,1723,341,20.03567181926278,1414,79.0,6.8,4.4,2267,112,95.29213955443464,4.707860445565363,1287,0.2560939357907253,0.05068370986920333,0.19129013079667062,0.21016646848989298
340400,166579,1319,2129.3623086495136,2.9,238,50,15.16300227445034,196,89.8,6.1,0.3,519,3,99.42528735632185,0.5747126436781609,360,0.18043972706595907,0.03790750568612585,0.27293404094010615,0.14859742228961334
340500,45948,6899,6330.286875204723,7.4,2030,888,23.974489056384986,1282,58.6,18.9,21.6,1230,1551,44.228694714131606,55.77130528586839,903,0.29424554283229454,0.12871430642122048,0.13088853457022756,0.1858240324684737
340600,91250,2508,3997.4255368201807,8.6,477,154,9.529505582137162,371,79.4,16.9,1.9,921,38,96.03753910323252,3.962460896767466,586,0.1901913875598086,0.06140350877192982,0.23365231259968103,0.14792663476874005
340700,76073,8000,6480.804736948502,4.8,2522,870,37.6,1498,56.3,21.8,10.1,1944,705,73.38618346545867,26.613816534541336,806,0.31525,0.10875,0.10075,0.18725
340800,127583,5955,5346.355406756834,6.5,1334,414,25.84382871536524,856,74.5,12.1,3.3,1864,189,90.79396005845103,9.206039941548951,782,0.22401343408900085,0.06952141057934509,0.1313182199832074,0.14374475230898404
340900,53056,4522,2941.8753027835864,6.5,1100,423,33.45864661654135,652,49.599999999999994,23.1,11.7,296,1670,15.0559511698881,84.94404883011191,200,0.24325519681556834,0.09354268022998673,0.044228217602830605,0.14418398938522778
341000,59191,8759,7500.785454438482,3.2,1518,502,30.36876355748373,993,55.49999999999999,14.7,9.0,1185,2799,29.743975903614455,70.25602409638554,715,0.17330745518894852,0.05731247859344674,0.08163032309624386,0.11336910606233588
341100,62008,4268,2378.647593036943,3.7,706,137,28.842549203373945,621,48.599999999999994,20.3,11.8,219,1587,12.12624584717608,87.87375415282392,380,0.16541705716963448,0.032099343955014056,0.08903467666354264,0.14550140581068416
341201,41705,3977,1222.5907703364146,8.7,1118,549,33.61830526,596,40.2,21.8,30.5,167,1446,10.353378797272164,89.64662120272784,222,0.2811164194116168,0.13804375157153634,0.05582097058083983,0.14986170480261504
341202,84922,4643,2356.662820929295,3.3,701,122,11.307344389403402,712,68.5,9.0,14.0,1002,1007,49.87555998,50.12444002,730,0.15097996984708162,0.02627611458108981,0.1572259315097997,0.1533491277191471
341301,50563,5214,1116.6674593028151,11.6,826,450,28.902953586497897,358,75.1,11.7,18.8,862,1621,34.71606927,65.28393073,725,0.15841963943229767,0.08630609896432681,0.13904871499808208,0.06866129650939777
341302,51309,2896,3680.5233635086006,8.2,623,144,34.49585635359116,526,58.4,20.6,15.0,130,1391,8.547008547008547,91.45299145299144,243,0.2151243093922652,0.049723756906077346,0.08390883977900553,0.18162983425414364
341400,116852,4900,814.0498020929635,2.6,1060,184,9.20408163265306,930,84.0,12.1,4.6,1453,405,78.20236813778256,21.797631862217436,800,0.2163265306122449,0.037551020408163265,0.16326530612244897,0.18979591836734694
341501,86204,6467,3905.638319106901,3.9,1517,233,9.4479666,1332,73.10000000000001,15.8,7.3,1555,895,63.469387755102034,36.53061224489796,654,0.23457553734343592,0.036029070666460494,0.10112880779341271,0.20596876449667542
341502,84968,4376,2370.619474018154,2.5,910,206,8.820840950639854,781,78.30000000000001,13.4,4.8,981,930,51.33437990580848,48.66562009419152,432,0.20795246800731262,0.047074954296160876,0.09872029250457039,0.17847349177330896
341600,97288,6805,840.7987132397711,4.9,1574,547,10.374724467303452,1066,75.3,24.2,10.7,1659,874,65.49545992893802,34.50454007106198,756,0.2313005143277002,0.08038207200587803,0.11109478324761204,0.15664952240999266
341700,89188,3076,2726.7158981368116,9.5,866,302,7.444733420026008,567,79.3,23.2,4.5,940,155,85.84474885844749,14.15525114155251,429,0.2815344603381014,0.09817945383615084,0.1394668400520156,0.18433029908972692
341800,86757,2358,1344.4220841116205,5.0,552,86,16.030534351145036,449,70.6,22.6,8.4,623,209,74.87980769,25.120192307692307,241,0.2340966921119593,0.0364715860899067,0.10220525869380831,0.1904156064461408
342001,112778,7044,3536.148004400426,4.0,1739,408,17.532651902328222,1377,68.60000000000001,18.3,0.5,2106,212,90.85418464,9.145815358,537,0.24687677455990914,0.05792163543441227,0.0762350936967632,0.1954855195911414
342002,98261,3352,2338.815797821286,2.5,750,174,12.977326968973744,596,59.2,30.5,5.4,852,495,63.25167037861915,36.74832962138085,323,0.22374701670644392,0.05190930787589499,0.09636038186157518,0.17780429594272076
342100,75453,4323,2512.192903267739,5.7,1098,178,8.743927827897293,995,42.0,38.6,12.9,1257,192,86.74948240165632,13.250517598343686,427,0.2539902845246357,0.04117510987739995,0.09877399953735831,0.23016423779782558
342200,60822,3883,3493.981145523935,10.6,996,314,12.387329384496525,797,33.7,43.1,5.9,728,543,57.27773406766325,42.72226593233675,407,0.2565027040947721,0.0808653103270667,0.1048158640226629,0.20525366984290497
342300,64702,8278,7671.364221,12.1,2832,780,19.968591447209473,2069,31.4,29.9,13.0,1215,1123,51.96749358426005,48.03250641573995,606,0.3421116211645325,0.09422565837158733,0.07320608842715631,0.2499395989369413
342400,62386,3436,2593.8270450756254,7.6,1216,435,14.551804423748546,752,37.900000000000006,30.9,7.0,669,509,56.79117147707979,43.20882852292021,203,0.3538998835855646,0.12660069848661235,0.059080325960419094,0.21885913853317812
342500,72966,5653,2262.5231054118603,8.3,1249,261,2.4058022289050065,1038,69.6,30.4,5.3,1397,728,65.74117647058824,34.258823529411764,1077,0.22094463116929064,0.04617017512825049,0.19051830886255086,0.18361931717672034
342700,68550,4891,3659.910159973536,8.4,1012,242,7.094663667961562,782,75.89999999999999,29.8,7.1,1263,446,73.90286717378584,26.09713282621416,671,0.20691065221836025,0.04947863422612962,0.1371907585360867,0.15988550398691473
342800,117500,8650,2999.535239526373,2.9,2174,511,12.554913294797688,1672,69.6,25.3,1.8,2670,50,98.16176470588236,1.8382352941176472,787,0.2513294797687861,0.05907514450867052,0.09098265895953757,0.19329479768786126
342900,85096,6383,2781.2907362632222,7.2,1284,280,10.480965063449789,981,65.5,32.5,9.6,1853,385,82.79714030384272,17.202859696157283,901,0.20115932946890178,0.04386652044493185,0.14115619614601285,0.15368948770170765
343000,65100,7043,3173.6302138183137,6.1,1617,384,17.52094278006531,1240,53.3,42.2,17.6,1475,1113,56.99381761978361,43.00618238021639,620,0.22958966349566945,0.05452222064461167,0.0880306687491126,0.1760613374982252
343100,89856,4590,5896.118257788772,6.5,786,138,14.793028322440088,637,67.60000000000001,34.2,3.7,1426,239,85.64564564564564,14.354354354354356,636,0.17124183006535948,0.030065359477124184,0.13856209150326798,0.13877995642701524
343200,109050,5037,2858.494006512989,6.7,918,269,16.557474687313878,670,59.4,27.3,1.7,1469,189,88.60072376357057,11.399276236429433,432,0.18225134008338298,0.053404804447091524,0.08576533650982728,0.1330156839388525
343301,86522,4951,1110.289949793942,5.6,1404,453,13.37103615431226,985,59.0,34.8,10.9,1366,136,90.94540612516646,9.054593874833555,429,0.2835790749343567,0.09149666733993132,0.08664916178549788,0.19894970712987275
343302,76831,4815,2761.588298551949,5.5,1028,411,18.193146417445483,673,62.2,28.2,4.9,1386,355,79.60941987363584,20.390580126364156,518,0.21349948078920042,0.0853582554517134,0.10758047767393562,0.13977154724818278
343600,65516,2907,105.94104964629584,9.3,514,129,9.287925696594428,401,65.2,38.0,14.7,856,341,71.51211361737677,28.487886382623223,549,0.17681458548331613,0.04437564499484004,0.18885448916408668,0.13794289645682833
343700,57973,3946,247.18517583468935,4.2,880,343,24.32843385707045,515,41.1,36.1,15.0,611,815,42.84712482468443,57.152875175315565,519,0.22301064368981247,0.08692346680182464,0.13152559553978713,0.13051191079574254
350100,94017,17635,2271.3710311539603,4.6,4738,1503,50.360079387581514,3236,53.900000000000006,23.4,8.1,4664,633,88.04983953181046,11.95016046818954,2181,0.2686702580096399,0.08522823929685285,0.12367451091579246,0.18349872412815424
350200,69118,8612,6297.139931979086,14.8,1869,568,33.26753367394333,1435,28.9,29.1,18.0,2202,482,82.04172876304024,17.95827123695976,976,0.21702275894101253,0.06595448211797492,0.1133302368787738,0.16662796098467256
350300,105741,6731,7643.106197374678,6.1,1570,254,24.98885752488486,1448,36.3,19.9,8.3,1918,146,92.92635658914728,7.073643410852713,1047,0.2332491457435745,0.03773584905660377,0.15554895260733917,0.21512405288961522
350400,61071,6756,6564.830564954033,6.9,1932,534,42.317939609236234,1475,23.6,25.7,12.8,1222,758,61.71717171717171,38.28282828282829,630,0.28596802841918295,0.07904085257548846,0.09325044404973357,0.21832445233866193
350500,45707,7851,3473.8160164243545,9.1,1952,458,53.64921666029805,1668,29.6,31.7,22.7,1436,979,59.46169772256729,40.53830227743271,764,0.24863074767545534,0.05833651764106483,0.0973124442746147,0.21245701184562477
350601,73707,4979,966.0493652226796,2.7,1435,441,23.117091785499095,992,61.8,16.6,4.4,1015,817,55.403930131004365,44.596069868995635,570,0.28821048403293836,0.08857200241012252,0.11448081944165495,0.19923679453705564
350602,101569,9329,7545.879092499821,5.3,2436,695,27.130453424804372,1729,65.7,20.4,5.4,2318,644,78.25793382849426,21.74206617150574,796,0.2611212348590417,0.07449887447743596,0.08532532961732232,0.18533604887983707
350700,93266,2216,3902.20902873297,3.4,563,161,14.485559566787003,414,69.5,23.8,2.4,630,119,84.11214953271028,15.887850467289718,473,0.25406137184115524,0.07265342960288809,0.2134476534296029,0.18682310469314078
350801,63964,5391,7378.381273068861,8.3,1285,420,19.217213874976817,892,62.5,29.4,9.6,932,1008,48.04123711340206,51.958762886597945,677,0.2383602300129846,0.07790762381747357,0.1255796698200705,0.16546095344092004
350802,74893,8737,1509.255672444207,7.2,2596,725,33.489756209225135,1891,67.5,14.5,8.2,1581,1267,55.51264045,44.48735955,734,0.29712716035252373,0.08298042806455305,0.08401052993018199,0.2164358475449239
410100,58778,4811,10203.89458,5.0,846,227,43.17189773435876,635,49.8,6.2,30.2,753,1957,27.7859778597786,72.21402214,292,0.17584701725213053,0.04718353772604448,0.06069424236125546,0.13198919143629184
410200,133355,5576,11139.614753524736,1.3,312,84,17.57532281205165,177,79.7,6.8,1.6,979,2093,31.868489583333332,68.13151041666666,317,0.05595408895265423,0.015064562410329985,0.05685078909612626,0.031743185078909615
410300,106705,3030,7607.251303244542,2.9,151,63,19.66996699669967,89,79.7,5.7,6.9,890,932,48.847420417124034,51.15257958287596,581,0.04983498349834983,0.020792079207920793,0.19174917491749174,0.029372937293729372
410401,149750,4019,11844.091964909365,0.0,414,132,16.919631749191343,282,91.5,7.9,1.7,1430,634,69.28294573643412,30.717054263565892,598,0.10301069917890023,0.0328439910425479,0.14879323214730034,0.07016670813635233
410402,109620,2433,8672.876600782474,1.8,290,84,20.263049732840116,195,84.4,4.5,7.3,758,681,52.67546907574705,47.324530924252954,229,0.11919441019317714,0.0345252774352651,0.09412248253185368,0.08014796547472257
410500,93214,4560,10734.841548594964,2.1,438,158,15.855263157894736,280,79.8,6.7,4.4,1221,1333,47.80736100234926,52.19263899765074,303,0.09605263157894736,0.03464912280701754,0.06644736842105263,0.06140350877192982
410600,79347,4899,12546.663169855212,1.9,211,79,25.33170034700959,132,70.39999999999999,4.1,10.4,392,2820,12.204234122042342,87.79576587795765,261,0.04307001428863033,0.016125739946927946,0.05327617881200245,0.02694427434170239
410701,81979,4001,9576.086102824116,6.6,213,67,24.06898275431142,162,79.3,7.2,12.0,1028,1453,41.43490528012898,58.56509471987103,405,0.053236690827293175,0.016745813546613347,0.10122469382654337,0.04048987753061734
410702,60167,2768,7874.4969503649345,9.7,152,58,25.79479768786127,48,70.7,7.1,16.6,251,1301,16.172680412371136,83.82731958762886,195,0.05491329479768786,0.020953757225433526,0.07044797687861272,0.017341040462427744
410800,70404,4226,10630.526833162789,2.0,517,69,22.811168954093706,448,81.39999999999999,3.2,10.8,713,1802,28.34990059642147,71.65009940357852,442,0.12233790818741126,0.01632749645054425,0.10459062943681968,0.10601041173686701
410900,100514,3198,11221.445264042712,4.4,351,138,29.268292682926827,180,84.1,3.4,10.1,582,1164,33.33333333333333,66.66666666666666,308,0.10975609756097561,0.043151969981238276,0.09631019387116949,0.05628517823639775
411000,95833,5175,9223.679932994912,1.8,240,81,23.516908212560388,150,89.60000000000001,3.6,6.5,763,2603,22.667855020796196,77.33214498,766,0.0463768115942029,0.01565217391304348,0.1480193236714976,0.028985507246376812
411100,174583,3741,7203.512134440389,2.2,1055,249,26.383319967923015,786,77.5,3.3,6.0,1131,338,76.99115044247787,23.00884955752212,694,0.28201015771184174,0.06655974338412189,0.1855118952151831,0.21010425020048115
411200,222031,1871,1388.0347290473344,1.9,423,81,8.230892570817744,386,92.1,5.9,13.7,612,67,90.13254786450663,9.867452135493371,543,0.2260823089257082,0.0432923570283271,0.29021913415285944,0.20630678781400322
411300,97953,4618,8335.227997319695,2.0,351,187,28.62711130359463,175,78.6,6.0,8.2,601,2088,22.350316102640384,77.64968389735961,520,0.07600692940666956,0.04049372022520572,0.11260285838025119,0.037895192724123
411400,250000,2810,4205.924443617788,2.4,551,177,2.0640569395017794,425,92.2,4.1,1.1,1023,154,86.91588785046729,13.084112149532707,862,0.19608540925266904,0.06298932384341636,0.30676156583629893,0.1512455516014235
411501,89430,7519,12757.241637866064,1.4,780,451,30.58917409229951,351,80.69999999999999,1.5,8.3,876,3512,19.963536918869647,80.03646308113036,545,0.10373719909562441,0.059981380502726424,0.07248304295784014,0.046681739593030985
411502,87274,4146,5859.5649101761555,2.5,326,149,23.13072841292812,177,79.5,2.3,6.9,471,1874,20.085287846481876,79.91471215351812,346,0.07863000482392668,0.035938253738543174,0.08345393150024119,0.0426917510853835
