Tract,All POIs,11,21,22,23,31,32,33,42,44,45,48,49,51,52,53,54,55,56,61,62,71,72,81,92
230600,56,0,0,0,0,0,0,0,1,10,2,1,0,0,2,1,2,0,0,0,6,0,3,28,0
230700,39,0,0,0,1,0,0,0,0,9,3,0,2,1,2,0,1,0,0,3,1,1,4,11,0
230800,15,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,7,0
230900,42,0,0,0,2,0,0,0,0,5,2,1,0,0,0,0,1,0,0,1,2,1,3,22,1
231000,40,0,0,0,0,0,0,0,0,7,3,0,0,1,1,2,0,0,1,2,4,3,2,14,0
231100,33,0,0,0,0,0,0,1,0,12,1,1,3,0,1,0,1,0,3,0,0,2,4,4,0
231200,28,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,1,6,4,2,4,5,0
231300,51,0,0,0,0,0,0,0,0,8,4,0,1,4,0,1,1,0,0,1,5,5,4,16,1
231400,9,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,2,1,0
231500,18,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0
231600,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,1,2,0
231700,63,0,0,0,2,0,0,0,1,22,4,0,1,2,2,1,1,0,0,1,0,1,11,13,1
231800,38,0,0,0,0,1,0,0,0,10,2,0,0,1,0,0,0,0,0,1,5,0,4,13,1
231900,39,0,0,0,0,1,0,0,0,10,1,0,1,1,1,0,0,0,2,1,3,3,5,10,0
232000,30,0,0,0,1,0,0,0,0,12,0,0,1,0,0,1,0,0,1,2,1,4,2,5,0
232100,37,0,0,0,1,2,1,1,1,10,0,1,0,0,0,1,0,0,1,3,3,1,5,6,0
232200,89,0,0,0,0,0,0,0,0,25,1,0,0,0,2,9,1,0,1,6,8,4,18,11,0
232301,102,0,0,0,0,0,0,1,0,27,10,0,2,5,3,2,1,0,0,5,3,3,32,8,0
232302,45,0,0,0,2,0,0,0,1,14,0,0,1,0,0,0,0,0,0,7,4,0,9,7,0
232401,104,0,0,1,0,0,0,1,0,23,9,0,0,3,3,3,0,0,0,10,8,2,29,12,0
232402,15,0,0,0,0,0,0,0,0,6,2,0,0,1,0,1,0,0,0,0,1,0,2,2,0
232403,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0
232500,74,0,0,1,0,0,0,1,0,32,0,4,2,0,4,1,0,0,0,0,2,0,9,17,1
232600,67,0,0,0,1,0,0,0,1,15,4,0,1,0,3,1,0,0,0,7,4,3,19,6,1
232701,23,0,0,0,0,0,0,0,0,6,1,0,2,0,1,1,0,0,0,0,4,0,4,4,0
232702,107,0,0,0,0,0,0,1,0,24,3,1,0,5,9,3,0,0,3,3,6,7,26,12,1
232800,61,0,0,0,0,1,0,0,0,13,1,1,1,1,5,1,1,0,0,1,8,2,15,7,0
232900,64,0,0,0,0,0,0,1,0,15,3,0,0,4,5,4,2,0,0,3,4,1,14,4,2
233001,40,0,0,0,0,1,0,0,0,10,2,0,0,0,3,2,1,0,0,1,7,1,6,6,0
